zip5,perc_unemp,perc_never_married,med_inc,perc_some_coll
28773,7.55,19.35,49595,56.05
28774,4.85,21.19,51397,71.96
28775,0,40.69,37656,46
28777,9.25,25.02,38219,47.41
28778,8.67,32.52,40048,54.55
28779,7.71,24.07,39586,56.63
28781,17.44,5.55,31941,42.22
28782,7.75,18.63,44229,60.88
28783,13.65,22.4,22275,33.79
28785,8.22,19.64,49261,63.38
28786,7.03,19.05,41789,55.02
28787,5.66,19.69,49032,59.51
28789,11.62,15.08,41944,56.54
28790,13.83,19.79,50135,50.83
28791,7.16,19.4,55052,65.37
28792,10.21,21.23,37852,52.22
28801,14.16,50.5,27284,63.86
28803,8.89,28.67,45749,69.65
28804,7.9,32.74,49703,72.83
28805,7.17,28.1,47182,71.25
28806,8.13,30.79,41098,62.91
28901,8.49,18.55,29226,39.88
28902,24.1,21.03,45581,61.85
28904,11.36,17.8,36978,54.31
28905,6.95,18.75,33808,50.18
28906,8.16,19.25,37023,52.98
28909,8.91,5.35,38049,55.94
29001,14.74,34.89,35288,49.11
29003,8.74,37.8,42952,53.78
29006,11.87,28.4,35965,36.2
29009,19.53,27.25,33065,38.58
29010,17.18,43.73,28667,34.75
29014,12.41,21.26,41653,43.32
29015,14.85,44.06,30284,27.84
29016,5.84,23.42,77837,75.12
29018,15.56,38.56,32946,41.8
29020,11.33,28.7,42826,51.4
29030,8.96,27.64,41447,48.76
29031,23.35,39.74,27723,39.66
29032,15.3,26.92,29810,25.88
29033,8.04,39.89,42296,56.42
29036,4.89,17.57,76044,74.77
29037,10.38,24.38,42500,46.18
29038,14,22.51,40570,38.91
29039,7.57,27.68,39698,43.42
29040,14.68,40.96,51365,54.72
29042,15.2,48.94,25798,48.75
29044,10.35,30.42,36130,43.16
29045,8.29,24.12,54162,57.82
29046,0,45.88,25573,19.75
29047,13.27,34.26,34056,40.11
29048,28.81,34.17,29254,34.67
29051,9.31,52.8,39722,28.74
29052,18.63,39.21,28426,36.04
29053,12.32,30.55,39564,38.86
29054,12.93,24.45,54759,52.04
29055,13.86,32.59,26421,33.6
29056,8.87,40.58,20203,36.1
29058,14.71,25,32796,40.02
29059,21.25,31.87,29375,37.41
29061,11.97,34.95,52971,57.71
29062,50,59.76,46190,40.24
29063,4.87,26.09,70453,76.39
29065,16.67,35.74,16833,31.72
29067,14.92,28.46,38191,34.78
29069,11.67,35.94,34699,34.73
29070,10.17,25.56,42045,44.44
29072,5.86,23.52,74659,74.48
29073,10.18,25.68,51451,56.11
29074,0,0,57019,43.9
29075,9.4,25.93,62750,49.13
29078,12.58,25.53,47897,52.64
29079,0,0,19969,68.1
29080,28.08,34.47,24479,32.13
29081,9.75,21.73,21515,40.96
29082,8.99,30.68,33750,53.69
29101,15.84,31.68,40313,43.48
29102,17.52,32.78,34512,40.86
29104,16.21,39.54,24429,38.7
29105,0.79,34.64,29962,47.07
29107,9.65,32.1,36413,40.17
29108,10.83,37.03,36589,41.54
29111,7.8,39.94,47778,39.9
29112,22.37,36.83,32897,34.02
29113,8.57,44.75,29837,29.55
29114,15.64,27.27,31250,32.63
29115,15.27,43.38,28689,43.62
29117,21.03,100,"",100
29118,14.42,33.06,47867,59
29122,5.71,34.78,63750,57.14
29123,10.99,20.32,45676,37.75
29125,16.75,28.61,24757,34.63
29126,8.81,27,49107,46.12
29127,6.55,21.7,58285,51.76
29128,11.43,50.33,30159,35.63
29129,17.32,35.14,36875,44.95
29130,6.93,31.57,46886,44.35
29133,12.81,34.52,33507,40.95
29135,13.63,30.99,36215,46.23
29137,8.15,32.26,38883,29.65
29138,14.01,36.53,38146,34.13
29142,18.47,37.42,30170,29.97
29145,28.8,25.43,27708,38.89
29146,9.22,25.87,38363,38
29147,"","","",""
29148,21.7,34.96,31113,38.63
29150,14.39,35.74,38911,54.07
29152,30.11,38.42,29009,91.85
29153,16.18,35.61,33877,39.23
29154,12.38,26.13,49256,57.64
29160,7.71,24.08,50928,43.52
29161,13.57,28.43,36834,33.49
29162,14.4,43.66,36510,35.81
29163,17.52,32.12,26850,26.55
29164,17.18,22.8,36719,37.78
29166,5.13,26.59,40875,29.09
29168,10.68,35.95,25927,37.77
29169,8.63,32.65,42426,57.23
29170,9.48,28.11,54977,56.37
29172,10.22,25.2,44792,51.42
29175,31.45,45.5,24314,30.94
29178,18.76,24.14,28263,35.89
29180,12.38,34.48,34276,42.72
29201,12.61,74.11,28188,73.25
29202,10.08,76.57,12857,72.31
29203,17.23,48.04,31191,46.85
29204,15.31,48.23,33090,61.87
29205,8.04,52.71,41510,75.83
29206,8.4,24.05,65076,86
29207,0,79.74,34500,87.47
29208,28.66,100,"",100
29209,12.6,35.3,47281,67.65
29210,10.85,48.42,37679,60.66
29212,7.29,26.24,67478,75.23
29223,9.49,33.62,52238,67.65
29225,26.52,98.76,"",100
29229,8.92,28.29,64341,79.64
29301,8.61,33.12,40770,57.39
29302,8.64,30.94,53555,65.9
29303,18,46.19,28497,34.25
29306,15.11,38.82,26682,47.9
29307,11.68,25.56,44046,61.48
29316,7.74,24.5,57867,56.64
29320,53.2,33.27,20795,41.08
29321,25.84,21.42,28494,41.61
29322,11.38,20.26,43924,45.55
29323,11.67,23.33,44243,40.17
29324,39.22,40,46563,22.58
29325,15.5,41.37,37746,39.52
29329,30,24.84,21307,12.96
29330,13.38,27.6,34393,38.01
29331,22.81,38.16,26818,42.5
29332,11.12,22.82,44943,44.52
29333,0,0,20688,18.63
29334,6.7,31.08,43705,56.02
29335,10.84,34.28,37013,34.27
29338,"",0,"",0
29340,13.68,35.02,29044,32.44
29341,15.19,30.06,39703,44.88
29346,0,0,14135,18.63
29349,9.17,22.86,46941,46.81
29351,4.52,32.23,34774,45.37
29353,14.62,31.01,30938,34.36
29355,4.9,18.78,30786,35.19
29356,5.64,23.2,48449,53.87
29360,11.94,31.03,34485,40.39
29364,23.62,15.77,35000,38.86
29365,4.81,24.11,51984,48.63
29368,0,0,"",0
29369,8.24,24.59,64258,68.05
29370,13.75,17.35,41563,47.15
29372,6.83,24.03,37163,36.85
29373,75,21.6,40150,29.6
29374,10.05,24.31,49861,50.06
29375,0,30,22813,14.29
29376,6.86,25.09,60103,55.58
29377,0,18.44,61250,58.92
29378,100,42.5,11417,0
29379,13.98,30.8,33551,40.75
29384,14.37,17.63,43644,44.27
29385,15.11,26.44,31842,36.1
29388,16.95,21.25,40746,42.06
29401,9.87,57,53046,89.93
29403,12.25,62.92,25247,58.31
29404,15.46,49.35,34904,74.35
29405,17.38,49.65,24947,37.95
29406,14.1,44.64,35420,42.97
29407,6.27,38.06,46204,68.05
29409,21.56,97.69,133750,100
29410,10.52,29.13,49410,60.42
29412,7.99,35.46,58883,74.22
29414,7.18,30.39,64004,76.6
29418,10.45,35.17,42764,52.63
29420,9.67,34.71,58193,58.23
29423,29.73,100,"",""
29424,27.05,100,"",""
29426,19.43,33.23,35265,25.34
29429,6.13,30,38500,58.4
29431,13.56,28.73,43083,27.16
29432,10.41,22.17,34583,40.91
29434,28.92,27.35,67543,51.81
29435,9.37,31.1,31523,41.05
29436,18.65,24.17,41442,37.05
29437,7.24,20.33,32212,37.6
29438,5.81,16.1,56542,69.71
29439,2.24,34.22,58618,85.92
29440,17.8,31.51,34025,42.33
29445,10.54,32,58078,60.26
29446,17.5,36.35,65052,44.61
29448,13.47,23.19,36736,32.08
29449,13.55,27.06,47253,50.55
29450,16.97,40.38,43191,33.14
29451,14.42,24.44,104738,90.1
29452,16.28,39.13,28292,34.5
29453,11.02,38.98,59405,30.39
29455,6.93,27.93,58321,65.82
29456,10.84,31.92,48378,54.17
29458,20.59,45.48,37103,39.41
29461,12.9,30.03,43507,47.07
29464,6.78,29.45,67481,82.53
29466,4.96,22.44,83180,81.51
29468,17.84,46.6,19583,26.21
29469,2.71,11.69,53438,54.11
29470,15.57,31.27,45016,43.61
29471,1.86,19.36,37464,37.73
29472,11.38,34.44,44149,34.26
29474,14.24,30.85,31176,46.2
29475,16.41,27.57,28531,25.89
29477,14.27,29.34,32244,41.96
29479,13.25,26.94,33339,35.77
29481,21.79,32.87,33409,36.86
29482,5.11,18.45,108688,95.42
29483,12.53,27.49,51343,56.9
29485,8.82,24.47,61064,66.04
29487,9.44,28.96,48533,62.35
29488,15.33,30.44,30683,38.63
29492,9.71,25.46,81806,81.13
29493,10.81,12.2,55833,38.03
29501,8.38,31.99,48665,61.02
29505,9.45,29.92,53517,60.16
29506,17.22,45.33,31497,40.72
29510,14.92,33.33,24701,32.5
29511,11.1,18.43,48686,47.84
29512,15.3,41.98,28742,32.3
29516,7.54,31.53,33150,22.27
29518,6.67,25.16,27159,39.37
29519,24.14,17.62,24138,19.8
29520,13.1,26.84,29310,42.64
29525,9.74,37.37,27652,24.29
29526,9.73,34.45,41256,51.17
29527,15.03,32.3,34647,40.43
29530,13.46,21.23,36395,28.5
29532,13.84,32.74,34681,36.05
29536,12.81,36.55,24189,29.74
29540,19.38,38.51,40675,28.89
29541,11.09,29.7,39709,41.53
29543,4.27,8.58,35231,43.72
29544,10.61,22.34,38769,36.91
29545,5.4,34.93,30781,58.06
29546,17.3,33.3,25222,35.06
29547,19.63,33.79,27721,26.76
29550,13.1,28.17,40772,47.45
29554,10.53,38.27,30131,31.38
29555,10.81,29.68,33762,41.85
29556,14.12,39.34,26481,45.14
29560,17.17,37.23,30980,36.47
29563,14.73,30.06,26267,29.31
29564,5.6,34.22,24648,23.64
29565,17.9,34.19,29367,28.74
29566,7.52,20.66,45787,52.77
29567,9.67,31.74,33295,28.21
29568,15.36,28.48,41104,50.64
29569,10.56,30.34,35702,37.63
29570,18.38,37.72,28845,27.37
29571,15.89,38.78,32055,38.42
29572,8.19,20.74,52863,68.29
29574,11.19,34.17,30955,34.81
29575,12.38,19.11,42348,64.22
29576,8.03,17.58,46931,59.85
29577,12.48,34.94,35150,49.47
29579,9.08,33.57,49228,67.88
29580,26.57,37.49,22679,32.25
29581,11.08,26.12,31282,48.38
29582,10.13,18.1,45643,62.76
29583,14.39,29.56,39352,31.32
29584,6.88,30.71,33750,26.65
29585,7.67,16.97,59893,74.63
29588,10.66,25.24,45320,55.7
29590,15.95,50.28,28750,23.37
29591,9.64,27.84,34428,31.94
29592,14.76,22.57,39196,33.13
29593,11.85,27.98,38197,39.73
29594,4.41,21.62,39375,45
29596,17.21,35,26447,34.12
29601,16,44.21,30773,49.75
29605,11.19,33.85,42126,54.24
29607,10.36,36.03,47161,68.12
29609,8.25,33.78,38988,59.13
29611,15.31,36.23,25760,29.39
29613,4.92,99.48,"",100
29614,4.71,97.36,37969,94.74
29615,7.81,29.27,51309,75.47
29617,12.55,29.9,37292,41.41
29620,13.68,31.14,32716,45.72
29621,8.26,25.48,51620,61.78
29624,18.66,38.26,21873,30.02
29625,10.87,25.5,42867,48.71
29626,13.07,24.12,40435,38.53
29627,11.77,24.26,42044,42.56
29628,19.66,31.58,31875,32.23
29630,8.4,46.19,33883,59.52
29631,9.91,54.93,31389,84.06
29634,16.53,99.78,3412,100
29635,17.31,9.99,44063,60.2
29638,14.42,20.98,39375,49.69
29639,7.07,46.63,66125,52.48
29640,10.19,23.09,41404,43.41
29642,10.54,21.3,56466,56.58
29643,7.63,21.72,49194,49
29644,12.7,25.55,45686,49.79
29645,12.41,25.82,42438,38.21
29646,16.42,35.41,30632,40.69
29649,8.26,31.54,47475,63.68
29650,6.9,24.57,68967,74.14
29651,9.27,26.18,49084,52.77
29653,29.11,33.22,37621,31.42
29654,15.03,25.61,43612,44.66
29655,11.06,23.45,32877,33.92
29657,14.41,25.95,42635,45.49
29658,0,20.58,36544,28.78
29659,28.95,38.89,23594,21.24
29661,11.17,18.88,42766,35.36
29662,7.38,31.57,49406,64
29664,10.53,15.63,46875,59.39
29665,0,12.7,18568,87.27
29666,15.16,26.18,46198,45.55
29667,14.73,7.73,35313,35.44
29669,10.54,20.28,41661,42.94
29670,9.63,24.03,37158,55.15
29671,14.64,23.54,44004,42.51
29672,11.08,25.51,62111,66.41
29673,13.17,29.22,42997,48.76
29676,14.1,12.22,55417,64.31
29678,15.74,29.86,37792,48.31
29680,7.17,27.8,62291,62.66
29681,6.4,21.77,73981,71.12
29682,11.91,21.19,48542,58.65
29683,0,11.61,17109,25.89
29684,6.75,20.46,31670,31
29685,10.22,17.79,54659,65.89
29686,35.74,27.92,52868,41.88
29687,7.77,26.19,49645,58.73
29689,9.92,16.74,41442,51.62
29690,8.18,30.51,42607,53.56
29691,9.76,22.58,36288,41.86
29692,11.53,30.3,35361,44.12
29693,12.13,20.79,35487,36.78
29696,9.84,24.17,53173,52.95
29697,8.71,20.89,53254,47.15
29702,17.32,22.03,32125,33.6
29704,10.81,19,46142,38.07
29706,15.37,34.35,32829,38.19
29707,9.15,18.84,57791,69.49
29708,6.08,18.92,92567,79.64
29709,9.52,29.66,32984,38.87
29710,10.94,19.54,56439,57.2
29712,13.84,30.61,42471,47.9
29714,16.57,29.22,31481,28.37
29715,5.8,24.2,67617,67.97
29717,10.29,26.49,46518,33.38
29718,13.48,26.39,34167,37.88
29720,15.41,31.91,36158,42.26
29724,"","","",""
29726,17.33,23.25,39438,44.12
29727,7.36,27.02,43000,32.79
29728,10.41,37.44,29522,24
29729,20.08,32.44,39250,40.03
29730,14.72,35.62,36725,48.53
29732,7.5,25.84,56924,65.42
29733,19.12,99.72,"",100
29741,14.62,19.76,29216,33.63
29742,20.83,20.17,40250,36.06
29743,18.34,21.11,51389,28.43
29745,14.56,27.97,46543,45.5
29801,10.51,39,37788,47.06
29803,7.43,22.86,61750,69.95
29805,8.1,25.09,40768,51.18
29809,4.77,21.87,37417,44.77
29810,26.67,40.02,24352,40.96
29812,18.27,31.9,35675,40.36
29816,2.27,20.21,22941,26.79
29817,17.09,34.54,29968,37.48
29819,12.01,31.82,46442,31
29821,10.33,23.7,56250,46.54
29824,11.61,33.17,33706,38.21
29826,20,29.17,19167,0
29827,24.39,50,25095,32.81
29828,13.3,32.04,17879,22.18
29829,10.94,25.62,43492,43.01
29831,8.55,27.68,36775,44.84
29832,12.04,37.67,31097,31
29834,15.59,28.81,34350,27.13
29835,13.18,22.06,39255,53.13
29836,13.23,24.15,49318,37.2
29838,1.24,8.19,44594,80.91
29840,29.03,37.25,18750,25
29841,8.25,29.05,47646,55.48
29842,13.66,29.13,31825,40.38
29843,21.24,19.03,29299,27.02
29844,2.38,21.74,51667,42.86
29845,11.46,30.58,41781,55.93
29847,6.91,38.78,39706,42.49
29848,5.48,18.67,46250,43.48
29849,36,12.26,19250,62.5
29850,0,32.02,26688,23.97
29851,11.28,25.99,32035,35.86
29853,15.98,30.38,43993,42.74
29856,12.82,27.17,27794,42.06
29860,8.68,22.83,73793,62.07
29899,"",59.46,"",21.21
29902,7.72,28.1,50022,69.64
29904,0,92.26,"",56.6
29905,0,88.81,82981,59.15
29906,12.58,25.21,42633,54.71
29907,6.04,16.86,65125,68.6
29909,6.01,8.3,64498,75.6
29910,10.82,25.02,56496,59.56
29911,5.38,25.63,39441,38
29912,"","","",""
29915,27.27,26.09,49861,58.71
29916,13.79,28.5,29069,30.11
29918,16.13,42.43,34275,33.06
29920,9.74,29.19,43734,57.85
29921,13.86,41.05,24375,32.12
29922,21.93,26.2,33868,18.61
29923,16.75,41.68,26047,27.79
29924,20.37,23.56,39359,48.79
29926,8.3,20.31,70054,70.45
29927,7.9,41.35,38533,35.88
29928,5.27,21.86,71348,80.11
29929,2.26,27.77,35278,45.89
29932,3.17,29.7,31500,22.09
29934,14.73,52.11,32121,16.76
29935,6.78,37.86,34444,54.42
29936,12.8,35.52,36690,40.23
29939,28.24,38.97,24861,18.67
29940,16.07,30.28,36021,38.28
29941,15.6,33.6,58295,56.14
29943,0,15.85,57222,18.64
29944,13.79,31.01,38900,38.39
29945,15.1,35.1,24801,31.38
30002,16.24,37.86,50833,73.77
30004,5.4,23.69,95194,84.1
30005,4.74,23.47,101151,86.25
30008,14.93,39.62,45294,54.24
30009,4.27,22.6,80361,78.59
30011,9.22,25.7,53428,51.41
30012,15.13,34.92,46144,46.25
30013,12.71,30.96,56895,63.36
30014,12.15,28.7,48712,42.83
30016,14.22,31.95,51395,55.47
30017,7.77,23.24,82500,75.26
30019,9.45,24.61,79610,71.09
30021,21.87,43.57,30303,44.33
30022,7.21,24.32,102065,84.44
30024,7.34,21.24,102224,80.98
30025,9.59,20,46795,50.03
30028,7.87,22.53,67411,60.42
30030,9.76,38.85,65342,81.38
30032,21.65,49.32,34680,44.23
30033,8.67,38.33,60033,80.52
30034,17.74,43.93,49602,57.2
30035,18.53,42.81,41453,53.35
30038,16.27,45.44,46679,71.04
30039,11.26,31.96,62298,66.59
30040,8.36,24.36,82205,66.63
30041,8.12,19.02,91866,73.98
30043,8.51,30.38,69998,65.97
30044,10.7,31.99,53149,58.71
30045,8.27,27.45,71824,65.19
30046,11.88,37.02,47874,49.76
30047,9.92,27.49,69864,65.06
30052,10.24,25.86,64022,59.76
30054,11.61,28.34,61240,56.58
30055,7.62,15.5,58875,48.11
30056,15.51,30.75,45380,34.57
30058,17.17,44.21,45503,63.63
30060,10.3,39.71,36286,41.04
30062,6.7,26.14,86567,79.68
30064,9.09,21.92,78691,73.82
30066,8.12,26.15,76766,76.23
30067,10.39,38.35,49553,74.25
30068,7.69,21.26,103551,86.31
30070,21.21,13.53,24306,29.59
30071,11.23,36.93,42390,42.74
30072,20.27,39.64,53466,70.83
30075,7.09,24.54,102609,82.36
30076,6.96,29.06,68828,75.43
30078,12.59,26.52,66306,68.05
30079,22.73,45.83,29646,54.31
30080,9.29,38.91,52985,75.07
30082,10.3,32.11,67759,73.31
30083,19.22,44.53,41918,63.88
30084,9.69,32.55,54081,63.96
30087,13.72,29.68,68328,75.69
30088,18.98,43.99,51180,65.59
30092,8.73,35.41,56679,78.54
30093,11.19,42.77,34840,41.33
30094,13.38,26.48,59348,62.87
30096,11.57,33.89,50290,64.04
30097,6.63,23.04,98173,85.05
30101,8.36,24.22,76444,66.27
30102,10.29,28,63543,63.13
30103,11.04,21.29,46687,36.59
30104,15.76,23.02,42955,32.6
30105,2.03,26.78,54641,52.01
30106,11.3,31.75,50313,53.07
30107,7.38,16.98,67854,57.76
30108,10.71,23.55,36108,30.5
30110,14.04,21.53,44744,39.6
30113,14.68,22.32,33125,32.52
30114,8.7,23.67,58416,57.7
30115,5.99,21.07,72464,66.82
30116,11.68,24.94,53347,47.41
30117,12.33,35.99,38106,47.99
30118,34.77,97.34,"",100
30120,10.86,25,46121,44.34
30121,7.2,26.38,49978,42.27
30122,16.04,32.72,46026,56.09
30124,9.86,20.98,44901,53.51
30125,13.08,25.7,36378,33.08
30126,9.04,30.12,69933,69.74
30127,10.04,27.03,71866,65.5
30132,13.03,25.01,63516,51.18
30134,14.1,33.11,50761,49.5
30135,11.22,27.26,62436,57.7
30137,7.52,27.74,61094,26.72
30139,12.73,21.78,35402,33.82
30141,10.26,23.92,55683,45.91
30143,10.35,16.75,52555,52.74
30144,9.55,36.82,60401,72.94
30145,9.15,24.97,58981,40.93
30147,14.01,22.46,34210,30.63
30148,13.46,23.04,40469,41.82
30149,1.65,98.83,"",84.62
30152,10.15,29.93,77505,74.82
30153,13.61,21.46,44170,37.51
30157,10.26,24.45,61123,52.79
30161,13.1,26.87,39639,48.24
30164,"","","",""
30165,12.34,26.3,40645,44.36
30168,14.06,40.78,38045,54.11
30170,14.59,18,56830,40.55
30171,10.71,15.3,65792,38.05
30173,7.08,20.76,50899,51.34
30175,10.49,17.7,48239,40.41
30176,13.75,26.39,37525,32.52
30177,4.86,29.54,34702,25.61
30178,9.33,18.91,72029,44.45
30179,13.85,22.54,48204,38.27
30180,9.47,21.23,60970,54.52
30182,11.52,23.37,37803,27.07
30183,13.16,25.75,59712,50.68
30184,12.35,21.53,55694,49.66
30185,13.72,21.63,52019,30.21
30187,8.91,18.69,65951,46.68
30188,7.07,23.05,70743,70.57
30189,5.5,24.87,79897,72.07
30204,22.04,34.2,36670,39.63
30205,5.88,17.22,64350,57.48
30206,8.91,22.25,56053,39.14
30213,13.91,37.39,57868,64.38
30214,9.51,26.2,65650,64.72
30215,6.85,21.53,86487,72.54
30216,12.2,22.28,53655,28.8
30217,11.26,23.29,38881,35.48
30218,12.03,32.4,44235,29.35
30220,10.51,25.84,48941,39.15
30222,13.84,26.57,38571,33.88
30223,14.89,31.15,36069,34.2
30224,11.88,26.48,45465,48.47
30228,12.34,31.8,55175,57.5
30230,15.37,23.79,37657,35.88
30233,11.47,28.27,49958,34.6
30234,21.08,39.49,59175,31.11
30236,14.72,40.86,44153,53.15
30238,15.27,41.63,46727,51.92
30240,11.17,28.77,44200,53.83
30241,13.69,36,38573,41.93
30248,10.15,25.8,71911,50.07
30250,0,35.53,"",21.82
30251,16.87,30.62,39722,26.07
30252,7.58,23.09,74537,58.28
30253,11.71,30.83,59581,60.58
30256,5.66,24.86,46600,42.28
30257,13.46,23.58,53188,44.85
30258,10.93,20.46,52188,38.31
30259,12.03,19.57,48672,49.37
30260,17.35,39.48,42510,44.92
30263,8.75,26.26,47391,44.89
30265,8.06,22.28,71820,68.61
30268,12.66,29.32,44375,51.94
30269,6.88,22.82,91052,81.33
30273,14.61,37.98,49821,59.92
30274,16.15,43.5,37934,48.94
30275,"","","",""
30276,7.97,23.43,61947,54.55
30277,6.21,23.93,73480,65.41
30281,11.59,31.1,55402,57.95
30284,3.23,40.48,71250,36.11
30285,16.92,15.31,34116,56.61
30286,15.55,30,33113,39.69
30288,20.66,38.43,52620,49.19
30289,0,63.41,53750,48.57
30290,9.57,25.42,95335,74.16
30291,12.3,45.34,37190,56.12
30292,13.06,25.96,62591,43.1
30293,16.72,29.49,36042,26.69
30294,14.27,38.73,57199,62.55
30295,8.72,24.37,50651,53.33
30296,18.81,42.56,51753,57.76
30297,18.23,42.65,28923,28.96
30303,19.22,77.05,26058,55.2
30305,6.23,35.4,80580,89.8
30306,4.49,45.47,82296,90.88
30307,4.97,43.1,78619,90.01
30308,11.64,61.42,49364,82.59
30309,3.8,51.92,69701,89.91
30310,19.22,53.26,24583,42.13
30311,20.58,49.6,29422,47.6
30312,10.03,61.01,44379,73.19
30313,15.03,84.46,36029,69.63
30314,21.36,69.17,22474,43.94
30315,19.44,53.22,23166,38.22
30316,12.48,49,42656,56.36
30317,9.72,49.43,48488,65.31
30318,15.98,58.01,39097,59.07
30319,4.84,38.79,85263,82.22
30322,17.64,98.29,"",100
30324,8.1,55.7,61914,80.71
30326,2.47,51.53,82069,92.33
30327,5.15,24.47,135660,93.56
30328,6.47,29.67,72835,84.04
30329,6.68,48.78,42401,67.16
30331,14.28,47.98,42915,62.08
30332,29.73,99.62,"",100
30334,"","","",""
30336,17.01,74.04,35819,61.3
30337,14.78,53.38,33620,50.35
30338,5.35,26.9,85383,85.78
30339,3.39,45.44,63834,85.5
30340,10.36,45.35,41989,45.27
30341,7.43,40.89,53717,65.18
30342,6.07,36.27,68948,77.96
30344,18.65,46.16,38327,54.28
30345,7.46,35.14,67510,71.1
30346,10.69,43.69,58724,92.42
30349,15,45.76,44232,62.1
30350,6.99,39.98,52199,78.44
30354,19.67,52.83,27789,41.2
30360,9.13,33.52,48476,60.2
30363,8.16,67.96,60192,87.31
30401,12.65,32.46,29786,35.07
30410,5.23,33.74,34797,37.01
30411,3.21,48.93,30907,19.68
30412,2.78,14.81,67750,46.34
30413,11.14,34.63,40833,30.35
30415,8.49,24.23,49211,48.06
30417,10.65,31.3,36359,39.39
30420,17.4,15.72,26397,45.2
30421,9.29,23.27,29911,30.72
30423,0,39.71,34375,46
30425,3.93,24.52,36723,49.89
30426,9.52,44.68,38125,19.28
30427,9.19,32.62,42684,36.76
30428,3.09,16.54,27818,21.35
30429,0,33.01,24489,7.76
30434,14.96,37.76,30121,31.29
30436,5.57,26.96,32130,36.28
30438,0,18.33,67917,16.33
30439,8.09,30.83,35632,34.21
30441,9.11,24.34,35223,28.89
30442,13.38,31.25,26117,32.77
30445,3.13,44.87,29427,36.55
30446,17.01,27.33,48712,37.37
30448,0,47.89,48750,40.82
30449,30.77,44.29,34250,22.64
30450,8.33,26.77,34423,43.86
30451,18.18,9.76,30833,36.59
30452,12.4,28.23,37102,42.68
30453,15.88,39.36,31498,23.7
30454,0,6.09,36250,17.82
30455,34.95,24.51,23173,19.39
30456,13.61,40.47,39830,33.8
30457,6.49,27.64,30995,23.86
30458,8.57,60.45,26850,59.72
30460,76.47,100,"",""
30461,7.44,24.84,49400,59.71
30464,47.73,29.82,20750,31.11
30467,12.82,33.53,35361,34.69
30470,2.35,14.1,35694,53.08
30471,8.69,28.05,32530,34.71
30473,3.69,25.63,37500,26.52
30474,8.95,26.45,31477,44.13
30475,"","","",""
30477,20.07,35.6,21389,20.15
30501,8.61,37.36,34325,38.22
30504,6.53,33.54,43178,37.14
30506,9.18,22.16,62763,59.13
30507,11.04,32.99,48185,34.88
30510,5.99,24.83,35932,30.39
30511,6.77,12.08,40857,42.24
30512,13.16,15.67,42038,52.16
30513,17.26,18.79,34224,34.13
30516,8.4,26.07,32313,33.06
30517,8.87,21.17,65449,62.66
30518,8.86,26.68,66277,60.06
30519,8.18,28,71523,67.03
30520,8.47,22.95,35023,36.81
30521,13.69,19.76,27979,38.75
30522,7.87,7.67,40845,44.78
30523,8.89,16.92,48491,55.52
30525,11.28,22.56,27595,47.95
30527,10.94,20.07,60114,49
30528,8.38,15.7,36916,48.59
30529,8.36,20.92,39134,33.34
30530,10.57,21.23,47731,25.93
30531,10.43,23.97,35694,42.28
30533,10.75,32.44,41688,51.02
30534,13,21.76,53319,50.57
30535,8.77,31.74,41579,39.07
30536,10.52,14.8,42026,46.06
30537,2.39,11,57589,61.35
30538,8.69,26.35,39111,24.18
30540,8.74,22.71,34019,38.63
30541,2.51,18.63,42287,52.45
30542,7.96,23.5,68233,60.35
30543,10.94,28.33,50334,38.8
30545,4.35,16.99,31736,70.13
30546,10.73,15.67,35931,46.16
30547,7.54,27.39,38650,37.18
30548,5.72,19.83,75732,59.75
30549,6.87,19.55,55632,51.4
30552,3.35,28.79,27380,59.52
30553,10.12,21.88,35341,39.07
30554,7.32,17.71,49188,36.6
30555,15.81,17.04,33056,36.89
30557,11.32,22.79,40030,37.62
30558,12.84,23.24,42412,30.98
30559,11.21,16,33333,43.62
30560,14.01,14.39,36750,44.87
30562,10.53,21.22,21563,36.36
30563,11.87,25.49,49167,46.09
30564,5.85,29.53,64359,39.81
30565,10.1,27.61,44928,39.38
30566,8.43,27.23,41579,43.3
30567,10.14,17.15,45455,35.97
30568,9.17,19.98,36691,47.03
30571,5.72,10.56,61182,65.14
30572,18.18,16.89,28772,59.07
30573,0,5,23281,70.18
30575,4.29,21.73,52188,21.66
30576,14.29,24.08,36909,57.16
30577,11.72,24.91,35717,40.16
30581,"","","",""
30582,14.16,28.69,41500,48.98
30601,8.91,62.67,20579,42.65
30602,17.36,98.87,2499,100
30605,6.59,62.31,31418,71.43
30606,6.08,46.54,42979,70.34
30607,12.27,34.08,43538,48.57
30609,26.63,99.37,"",100
30619,0.15,24.78,45250,54.74
30620,7.78,19.57,61776,54.1
30621,5.35,20.45,73811,64.88
30622,7.89,26.04,62500,70.98
